年份, 年底人口數,土地面積,人口密度,地區,縣市
106,"233,905 ",40.2753 ,"5,808 ",　永康區　,臺  南  市　
105,"232,210 ",40.2753 ,"5,766 ",　永康區　,臺  南  市　
104,"230,806 ",40.2753 ,"5,731 ",　永康區　,臺  南  市　
113,"181,962 ",13.4156 ,"13,563 ",　東　區　,臺  南  市　
112,"182,034 ",13.4156 ,"13,569 ",　東　區　,臺  南  市　
111,"180,511 ",13.4156 ,"13,455 ",　東　區　,臺  南  市　
110,"182,489 ",13.4156 ,"13,603 ",　東　區　,臺  南  市　
109,"184,958 ",13.4156 ,"13,787 ",　東　區　,臺  南  市　
108,"186,009 ",13.4156 ,"13,865 ",　東　區　,臺  南  市　
107,"186,250 ",13.4156 ,"13,883 ",　東　區　,臺  南  市　
106,"186,841 ",13.4156 ,"13,927 ",　東　區　,臺  南  市　
105,"187,834 ",13.4156 ,"14,001 ",　東　區　,臺  南  市　
104,"188,865 ",13.4156 ,"14,078 ",　東　區　,臺  南  市　
113,"120,323 ",27.2681 ,"4,413 ",　南　區　,臺  南  市　
112,"121,189 ",27.2681 ,"4,444 ",　南　區　,臺  南  市　
111,"121,035 ",27.2681 ,"4,439 ",　南　區　,臺  南  市　
110,"122,345 ",27.2681 ,"4,487 ",　南　區　,臺  南  市　
109,"123,789 ",27.2681 ,"4,540 ",　南　區　,臺  南  市　
108,"124,696 ",27.2681 ,"4,573 ",　南　區　,臺  南  市　
107,"124,824 ",27.2681 ,"4,578 ",　南　區　,臺  南  市　
106,"125,394 ",27.2681 ,"4,599 ",　南　區　,臺  南  市　
105,"125,768 ",27.2681 ,"4,612 ",　南　區　,臺  南  市　
104,"125,738 ",27.2681 ,"4,611 ",　南　區　,臺  南  市　
113,"125,821 ",10.4340 ,"12,059 ",　北　區　,臺  南  市　
112,"126,575 ",10.4340 ,"12,131 ",　北　區　,臺  南  市　
111,"126,068 ",10.4340 ,"12,082 ",　北　區　,臺  南  市　
110,"127,913 ",10.4340 ,"12,259 ",　北　區　,臺  南  市　
109,"130,094 ",10.4340 ,"12,468 ",　北　區　,臺  南  市　
108,"131,480 ",10.4340 ,"12,601 ",　北　區　,臺  南  市　
107,"132,112 ",10.4340 ,"12,662 ",　北　區　,臺  南  市　
106,"132,726 ",10.4340 ,"12,721 ",　北　區　,臺  南  市　
105,"133,091 ",10.4340 ,"12,756 ",　北　區　,臺  南  市　
104,"132,651 ",10.4340 ,"12,713 ",　北　區　,臺  南  市　
113,"203,838 ",107.2016 ,"1,901 ",　安南區　,臺  南  市　
112,"201,824 ",107.2016 ,"1,883 ",　安南區　,臺  南  市　
111,"199,118 ",107.2016 ,"1,857 ",　安南區　,臺  南  市　
110,"197,061 ",107.2016 ,"1,838 ",　安南區　,臺  南  市　
109,"195,623 ",107.2016 ,"1,825 ",　安南區　,臺  南  市　
108,"194,228 ",107.2016 ,"1,812 ",　安南區　,臺  南  市　
107,"193,438 ",107.2016 ,"1,804 ",　安南區　,臺  南  市　
106,"192,224 ",107.2016 ,"1,793 ",　安南區　,臺  南  市　
105,"191,196 ",107.2016 ,"1,784 ",　安南區　,臺  南  市　
104,"189,620 ",107.2016 ,"1,769 ",　安南區　,臺  南  市　
113,"70,321 ",11.0663 ,"6,355 ",　安平區　,臺  南  市　
112,"69,015 ",11.0663 ,"6,237 ",　安平區　,臺  南  市　
111,"68,025 ",11.0663 ,"6,147 ",　安平區　,臺  南  市　
110,"67,446 ",11.0663 ,"6,095 ",　安平區　,臺  南  市　
109,"67,213 ",11.0663 ,"6,074 ",　安平區　,臺  南  市　
108,"67,119 ",11.0663 ,"6,065 ",　安平區　,臺  南  市　
107,"66,775 ",11.0663 ,"6,034 ",　安平區　,臺  南  市　
106,"66,496 ",11.0663 ,"6,009 ",　安平區　,臺  南  市　
105,"65,813 ",11.0663 ,"5,947 ",　安平區　,臺  南  市　
104,"65,380 ",11.0663 ,"5,908 ",　安平區　,臺  南  市　
113,"77,124 ",6.2600 ,"12,320 ",　中西區　,臺  南  市　
112,"78,096 ",6.2600 ,"12,475 ",　中西區　,臺  南  市　
111,"77,408 ",6.2600 ,"12,365 ",　中西區　,臺  南  市　
110,"77,704 ",6.2600 ,"12,413 ",　中西區　,臺  南  市　
109,"78,556 ",6.2600 ,"12,549 ",　中西區　,臺  南  市　
108,"78,493 ",6.2600 ,"12,539 ",　中西區　,臺  南  市　
107,"78,167 ",6.2600 ,"12,487 ",　中西區　,臺  南  市　
106,"77,770 ",6.2600 ,"12,423 ",　中西區　,臺  南  市　
105,"76,967 ",6.2600 ,"12,295 ",　中西區　,臺  南  市　
104,"77,498 ",6.2600 ,"12,380 ",　中西區　,臺  南  市　
113,"22,275 ",1.4161 ,"15,730 ",　鹽埕區　,高  雄  市　
112,"22,539 ",1.4161 ,"15,916 ",　鹽埕區　,高  雄  市　
111,"22,481 ",1.4161 ,"15,875 ",　鹽埕區　,高  雄  市　
110,"22,912 ",1.4161 ,"16,180 ",　鹽埕區　,高  雄  市　
109,"23,553 ",1.4161 ,"16,632 ",　鹽埕區　,高  雄  市　
108,"23,889 ",1.4161 ,"16,870 ",　鹽埕區　,高  雄  市　
107,"24,059 ",1.4161 ,"16,990 ",　鹽埕區　,高  雄  市　
106,"24,219 ",1.4161 ,"17,103 ",　鹽埕區　,高  雄  市　
105,"24,659 ",1.4161 ,"17,413 ",　鹽埕區　,高  雄  市　
104,"25,032 ",1.4161 ,"17,677 ",　鹽埕區　,高  雄  市　
113,"141,277 ",14.7523 ,"9,577 ",　鼓山區　,高  雄  市　
112,"140,701 ",14.7523 ,"9,538 ",　鼓山區　,高  雄  市　
111,"139,590 ",14.7523 ,"9,462 ",　鼓山區　,高  雄  市　
110,"140,410 ",14.7523 ,"9,518 ",　鼓山區　,高  雄  市　
109,"141,488 ",14.7523 ,"9,591 ",　鼓山區　,高  雄  市　
108,"141,055 ",14.7523 ,"9,562 ",　鼓山區　,高  雄  市　
107,"140,133 ",14.7523 ,"9,499 ",　鼓山區　,高  雄  市　
106,"139,259 ",14.7523 ,"9,440 ",　鼓山區　,高  雄  市　
105,"138,099 ",14.7523 ,"9,361 ",　鼓山區　,高  雄  市　
104,"136,665 ",14.7523 ,"9,264 ",　鼓山區　,高  雄  市　
113,"197,784 ",19.3823 ,"10,204 ",　左營區　,高  雄  市　
112,"197,276 ",19.3823 ,"10,178 ",　左營區　,高  雄  市　
111,"195,296 ",19.3823 ,"10,076 ",　左營區　,高  雄  市　
110,"196,314 ",19.3823 ,"10,129 ",　左營區　,高  雄  市　
109,"197,306 ",19.3823 ,"10,180 ",　左營區　,高  雄  市　
108,"197,728 ",19.3823 ,"10,201 ",　左營區　,高  雄  市　
107,"196,872 ",19.3823 ,"10,157 ",　左營區　,高  雄  市　
106,"197,072 ",19.3823 ,"10,168 ",　左營區　,高  雄  市　
105,"196,936 ",19.3823 ,"10,161 ",　左營區　,高  雄  市　
104,"196,244 ",19.3823 ,"10,125 ",　左營區　,高  雄  市　
113,"194,404 ",25.8276 ,"7,527 ",　楠梓區　,高  雄  市　
112,"193,139 ",25.8276 ,"7,478 ",　楠梓區　,高  雄  市　
111,"191,313 ",25.8276 ,"7,407 ",　楠梓區　,高  雄  市　
110,"190,149 ",25.8276 ,"7,362 ",　楠梓區　,高  雄  市　
109,"189,426 ",25.8276 ,"7,334 ",　楠梓區　,高  雄  市　
108,"187,999 ",25.8276 ,"7,279 ",　楠梓區　,高  雄  市　
107,"185,687 ",25.8276 ,"7,189 ",　楠梓區　,高  雄  市　
106,"183,751 ",25.8276 ,"7,115 ",　楠梓區　,高  雄  市　
105,"181,845 ",25.8276 ,"7,041 ",　楠梓區　,高  雄  市　
104,"179,931 ",25.8276 ,"6,967 ",　楠梓區　,高  雄  市　
113,"330,287 ",19.7866 ,"16,692 ",　三民區　,高  雄  市　
112,"331,995 ",19.7866 ,"16,779 ",　三民區　,高  雄  市　
111,"330,419 ",19.7866 ,"16,699 ",　三民區　,高  雄  市　
110,"333,038 ",19.7866 ,"16,831 ",　三民區　,高  雄  市　
109,"336,868 ",19.7866 ,"17,025 ",　三民區　,高  雄  市　
108,"339,269 ",19.7866 ,"17,146 ",　三民區　,高  雄  市　
107,"340,913 ",19.7866 ,"17,229 ",　三民區　,高  雄  市　
106,"343,243 ",19.7866 ,"17,347 ",　三民區　,高  雄  市　
105,"344,888 ",19.7866 ,"17,430 ",　三民區　,高  雄  市　
104,"346,169 ",19.7866 ,"17,495 ",　三民區　,高  雄  市　
113,"49,573 ",1.9764 ,"25,082 ",　新興區　,高  雄  市　
112,"49,598 ",1.9764 ,"25,095 ",　新興區　,高  雄  市　
111,"49,068 ",1.9764 ,"24,827 ",　新興區　,高  雄  市　
110,"49,383 ",1.9764 ,"24,986 ",　新興區　,高  雄  市　
109,"50,490 ",1.9764 ,"25,546 ",　新興區　,高  雄  市　
108,"51,014 ",1.9764 ,"25,812 ",　新興區　,高  雄  市　
107,"51,032 ",1.9764 ,"25,821 ",　新興區　,高  雄  市　
106,"51,153 ",1.9764 ,"25,882 ",　新興區　,高  雄  市　
105,"51,431 ",1.9764 ,"26,023 ",　新興區　,高  雄  市　
104,"51,955 ",1.9764 ,"26,288 ",　新興區　,高  雄  市　
113,"27,199 ",1.8573 ,"14,644 ",　前金區　,高  雄  市　
112,"27,098 ",1.8573 ,"14,590 ",　前金區　,高  雄  市　
111,"26,633 ",1.8573 ,"14,340 ",　前金區　,高  雄  市　
110,"26,416 ",1.8573 ,"14,223 ",　前金區　,高  雄  市　
109,"26,668 ",1.8573 ,"14,358 ",　前金區　,高  雄  市　
108,"26,879 ",1.8573 ,"14,472 ",　前金區　,高  雄  市　
107,"26,831 ",1.8573 ,"14,446 ",　前金區　,高  雄  市　
106,"26,991 ",1.8573 ,"14,532 ",　前金區　,高  雄  市　
105,"27,151 ",1.8573 ,"14,619 ",　前金區　,高  雄  市　
104,"27,388 ",1.8573 ,"14,746 ",　前金區　,高  雄  市　
113,"163,295 ",8.1522 ,"20,031 ",　苓雅區　,高  雄  市　
112,"163,838 ",8.1522 ,"20,097 ",　苓雅區　,高  雄  市　
111,"162,642 ",8.1522 ,"19,951 ",　苓雅區　,高  雄  市　
110,"164,572 ",8.1522 ,"20,187 ",　苓雅區　,高  雄  市　
109,"167,280 ",8.1522 ,"20,520 ",　苓雅區　,高  雄  市　
108,"168,825 ",8.1522 ,"20,709 ",　苓雅區　,高  雄  市　
107,"169,648 ",8.1522 ,"20,810 ",　苓雅區　,高  雄  市　
106,"171,033 ",8.1522 ,"20,980 ",　苓雅區　,高  雄  市　
105,"172,895 ",8.1522 ,"21,208 ",　苓雅區　,高  雄  市　
104,"174,515 ",8.1522 ,"21,407 ",　苓雅區　,高  雄  市　
113,"178,290 ",19.1207 ,"9,324 ",　前鎮區　,高  雄  市　
112,"179,854 ",19.1207 ,"9,406 ",　前鎮區　,高  雄  市　
111,"180,282 ",19.1207 ,"9,429 ",　前鎮區　,高  雄  市　
110,"182,805 ",19.1207 ,"9,561 ",　前鎮區　,高  雄  市　
109,"185,828 ",19.1207 ,"9,719 ",　前鎮區　,高  雄  市　
108,"187,524 ",19.1207 ,"9,807 ",　前鎮區　,高  雄  市　
107,"188,340 ",19.1207 ,"9,850 ",　前鎮區　,高  雄  市　
106,"189,839 ",19.1207 ,"9,928 ",　前鎮區　,高  雄  市　
105,"191,262 ",19.1207 ,"10,003 ",　前鎮區　,高  雄  市　
104,"192,593 ",19.1207 ,"10,072 ",　前鎮區　,高  雄  市　
113,"25,587 ",1.7341 ,"14,755 ",　旗津區　,高  雄  市　
112,"26,220 ",1.7341 ,"15,120 ",　旗津區　,高  雄  市　
111,"26,671 ",1.4639 ,"18,219 ",　旗津區　,高  雄  市　
110,"27,204 ",1.4639 ,"18,583 ",　旗津區　,高  雄  市　
109,"27,785 ",1.4639 ,"18,980 ",　旗津區　,高  雄  市　
108,"28,129 ",1.4639 ,"19,215 ",　旗津區　,高  雄  市　
107,"28,506 ",1.4639 ,"19,473 ",　旗津區　,高  雄  市　
106,"28,763 ",1.4639 ,"19,648 ",　旗津區　,高  雄  市　
105,"28,898 ",1.4639 ,"19,740 ",　旗津區　,高  雄  市　
104,"29,008 ",1.4639 ,"19,816 ",　旗津區　,高  雄  市　
113,"154,354 ",45.4426 ,"3,397 ",　小港區　,高  雄  市　
112,"155,009 ",45.4426 ,"3,411 ",　小港區　,高  雄  市　
111,"154,808 ",45.4426 ,"3,407 ",　小港區　,高  雄  市　
110,"156,035 ",45.4426 ,"3,434 ",　小港區　,高  雄  市　
109,"157,356 ",45.4426 ,"3,463 ",　小港區　,高  雄  市　
108,"157,793 ",45.4426 ,"3,472 ",　小港區　,高  雄  市　
107,"157,742 ",45.4426 ,"3,471 ",　小港區　,高  雄  市　
106,"157,475 ",45.4426 ,"3,465 ",　小港區　,高  雄  市　
105,"157,023 ",45.4426 ,"3,455 ",　小港區　,高  雄  市　
104,"156,256 ",45.4426 ,"3,439 ",　小港區　,高  雄  市　
113,"355,175 ",26.7590 ,"13,273 ",　鳳山區　,高  雄  市　
112,"356,536 ",26.7590 ,"13,324 ",　鳳山區　,高  雄  市　
111,"356,016 ",26.7590 ,"13,305 ",　鳳山區　,高  雄  市　
110,"357,946 ",26.7590 ,"13,377 ",　鳳山區　,高  雄  市　
109,"359,576 ",26.7590 ,"13,438 ",　鳳山區　,高  雄  市　
108,"359,882 ",26.7590 ,"13,449 ",　鳳山區　,高  雄  市　
107,"359,519 ",26.7590 ,"13,435 ",　鳳山區　,高  雄  市　
106,"359,120 ",26.7590 ,"13,421 ",　鳳山區　,高  雄  市　
105,"357,768 ",26.7590 ,"13,370 ",　鳳山區　,高  雄  市　
104,"356,320 ",26.7590 ,"13,316 ",　鳳山區　,高  雄  市　
113,"67,903 ",32.2860 ,"2,103 ",　林園區　,高  雄  市　
112,"68,216 ",32.2860 ,"2,113 ",　林園區　,高  雄  市　
111,"68,429 ",32.2860 ,"2,119 ",　林園區　,高  雄  市　
110,"68,893 ",32.2860 ,"2,134 ",　林園區　,高  雄  市　
109,"69,478 ",32.2860 ,"2,152 ",　林園區　,高  雄  市　
108,"69,604 ",32.2860 ,"2,156 ",　林園區　,高  雄  市　
107,"69,870 ",32.2860 ,"2,164 ",　林園區　,高  雄  市　
106,"69,990 ",32.2860 ,"2,168 ",　林園區　,高  雄  市　
105,"70,201 ",32.2860 ,"2,174 ",　林園區　,高  雄  市　
104,"70,401 ",32.2860 ,"2,181 ",　林園區　,高  雄  市　
113,"112,213 ",71.0400 ,"1,580 ",　大寮區　,高  雄  市　
112,"111,986 ",71.0400 ,"1,576 ",　大寮區　,高  雄  市　
111,"111,514 ",71.0400 ,"1,570 ",　大寮區　,高  雄  市　
110,"111,933 ",71.0400 ,"1,576 ",　大寮區　,高  雄  市　
109,"112,265 ",71.0400 ,"1,580 ",　大寮區　,高  雄  市　
108,"112,259 ",71.0400 ,"1,580 ",　大寮區　,高  雄  市　
107,"112,421 ",71.0400 ,"1,583 ",　大寮區　,高  雄  市　
106,"112,397 ",71.0400 ,"1,582 ",　大寮區　,高  雄  市　
105,"112,258 ",71.0400 ,"1,580 ",　大寮區　,高  雄  市　
104,"111,663 ",71.0400 ,"1,572 ",　大寮區　,高  雄  市　
113,"40,163 ",66.9811 ,600 ,　大樹區　,高  雄  市　
112,"40,432 ",66.9811 ,604 ,　大樹區　,高  雄  市　
111,"40,732 ",66.9811 ,608 ,　大樹區　,高  雄  市　
110,"41,257 ",66.9811 ,616 ,　大樹區　,高  雄  市　
109,"41,764 ",66.9811 ,624 ,　大樹區　,高  雄  市　
108,"42,142 ",66.9811 ,629 ,　大樹區　,高  雄  市　
107,"42,390 ",66.9811 ,633 ,　大樹區　,高  雄  市　
106,"42,757 ",66.9811 ,638 ,　大樹區　,高  雄  市　
105,"43,067 ",66.9811 ,643 ,　大樹區　,高  雄  市　
104,"43,161 ",66.9811 ,644 ,　大樹區　,高  雄  市　
113,"33,754 ",26.5848 ,"1,270 ",　大社區　,高  雄  市　
112,"33,729 ",26.5848 ,"1,269 ",　大社區　,高  雄  市　
111,"33,670 ",26.5848 ,"1,267 ",　大社區　,高  雄  市　
110,"34,050 ",26.5848 ,"1,281 ",　大社區　,高  雄  市　
109,"34,324 ",26.5848 ,"1,291 ",　大社區　,高  雄  市　
108,"34,410 ",26.5848 ,"1,294 ",　大社區　,高  雄  市　
107,"34,604 ",26.5848 ,"1,302 ",　大社區　,高  雄  市　
106,"34,577 ",26.5848 ,"1,301 ",　大社區　,高  雄  市　
105,"34,615 ",26.5848 ,"1,302 ",　大社區　,高  雄  市　
104,"34,566 ",26.5848 ,"1,300 ",　大社區　,高  雄  市　
113,"98,956 ",36.0808 ,"2,743 ",　仁武區　,高  雄  市　
112,"97,337 ",36.0808 ,"2,698 ",　仁武區　,高  雄  市　
111,"95,089 ",36.0808 ,"2,635 ",　仁武區　,高  雄  市　
110,"93,581 ",36.0808 ,"2,594 ",　仁武區　,高  雄  市　
109,"91,893 ",36.0808 ,"2,547 ",　仁武區　,高  雄  市　
108,"89,595 ",36.0808 ,"2,483 ",　仁武區　,高  雄  市　
107,"87,694 ",36.0808 ,"2,430 ",　仁武區　,高  雄  市　
106,"85,894 ",36.0808 ,"2,381 ",　仁武區　,高  雄  市　
105,"84,122 ",36.0808 ,"2,331 ",　仁武區　,高  雄  市　
104,"82,614 ",36.0808 ,"2,290 ",　仁武區　,高  雄  市　
113,"44,233 ",24.5927 ,"1,799 ",　鳥松區　,高  雄  市　
112,"44,373 ",24.5927 ,"1,804 ",　鳥松區　,高  雄  市　
111,"44,168 ",24.5927 ,"1,796 ",　鳥松區　,高  雄  市　
110,"44,393 ",24.5927 ,"1,805 ",　鳥松區　,高  雄  市　
109,"44,938 ",24.5927 ,"1,827 ",　鳥松區　,高  雄  市　
108,"44,960 ",24.5927 ,"1,828 ",　鳥松區　,高  雄  市　
107,"44,469 ",24.5927 ,"1,808 ",　鳥松區　,高  雄  市　
106,"44,291 ",24.5927 ,"1,801 ",　鳥松區　,高  雄  市　
105,"44,265 ",24.5927 ,"1,800 ",　鳥松區　,高  雄  市　
104,"43,965 ",24.5927 ,"1,788 ",　鳥松區　,高  雄  市　
113,"95,176 ",47.9421 ,"1,985 ",　岡山區　,高  雄  市　
112,"95,574 ",47.9421 ,"1,994 ",　岡山區　,高  雄  市　
111,"95,349 ",47.9421 ,"1,989 ",　岡山區　,高  雄  市　
110,"95,922 ",47.9421 ,"2,001 ",　岡山區　,高  雄  市　
109,"96,841 ",47.9421 ,"2,020 ",　岡山區　,高  雄  市　
108,"97,127 ",47.9421 ,"2,026 ",　岡山區　,高  雄  市　
107,"97,103 ",47.9421 ,"2,025 ",　岡山區　,高  雄  市　
106,"97,329 ",47.9421 ,"2,030 ",　岡山區　,高  雄  市　
105,"97,643 ",47.9421 ,"2,037 ",　岡山區　,高  雄  市　
104,"97,827 ",47.9421 ,"2,041 ",　岡山區　,高  雄  市　
113,"42,671 ",25.9379 ,"1,645 ",　橋頭區　,高  雄  市　
112,"41,712 ",25.9379 ,"1,608 ",　橋頭區　,高  雄  市　
111,"40,470 ",25.9379 ,"1,560 ",　橋頭區　,高  雄  市　
110,"40,094 ",25.9379 ,"1,546 ",　橋頭區　,高  雄  市　
109,"38,955 ",25.9379 ,"1,502 ",　橋頭區　,高  雄  市　
108,"38,254 ",25.9379 ,"1,475 ",　橋頭區　,高  雄  市　
107,"37,650 ",25.9379 ,"1,452 ",　橋頭區　,高  雄  市　
106,"37,579 ",25.9379 ,"1,449 ",　橋頭區　,高  雄  市　
105,"37,448 ",25.9379 ,"1,444 ",　橋頭區　,高  雄  市　
104,"37,317 ",25.9379 ,"1,439 ",　橋頭區　,高  雄  市　
113,"28,576 ",65.3950 ,437 ,　燕巢區　,高  雄  市　
112,"28,776 ",65.3950 ,440 ,　燕巢區　,高  雄  市　
111,"28,963 ",65.3950 ,443 ,　燕巢區　,高  雄  市　
110,"29,244 ",65.3950 ,447 ,　燕巢區　,高  雄  市　
109,"29,493 ",65.3950 ,451 ,　燕巢區　,高  雄  市　
108,"29,686 ",65.3950 ,454 ,　燕巢區　,高  雄  市　
107,"29,820 ",65.3950 ,456 ,　燕巢區　,高  雄  市　
106,"29,922 ",65.3950 ,458 ,　燕巢區　,高  雄  市　
105,"29,960 ",65.3950 ,458 ,　燕巢區　,高  雄  市　
104,"30,124 ",65.3950 ,461 ,　燕巢區　,高  雄  市　
113,"6,298 ",92.6802 ,68 ,　田寮區　,高  雄  市　
112,"6,530 ",92.6802 ,70 ,　田寮區　,高  雄  市　
111,"6,655 ",92.6802 ,72 ,　田寮區　,高  雄  市　
110,"6,788 ",92.6802 ,73 ,　田寮區　,高  雄  市　
109,"6,919 ",92.6802 ,75 ,　田寮區　,高  雄  市　
108,"7,043 ",92.6802 ,76 ,　田寮區　,高  雄  市　
107,"7,159 ",92.6802 ,77 ,　田寮區　,高  雄  市　
106,"7,245 ",92.6802 ,78 ,　田寮區　,高  雄  市　
105,"7,340 ",92.6802 ,79 ,　田寮區　,高  雄  市　
104,"7,473 ",92.6802 ,81 ,　田寮區　,高  雄  市　
113,"27,131 ",34.6164 ,784 ,　阿蓮區　,高  雄  市　
112,"27,409 ",34.6164 ,792 ,　阿蓮區　,高  雄  市　
111,"27,656 ",34.6164 ,799 ,　阿蓮區　,高  雄  市　
110,"28,011 ",34.6164 ,809 ,　阿蓮區　,高  雄  市　
109,"28,331 ",34.6164 ,818 ,　阿蓮區　,高  雄  市　
108,"28,489 ",34.6164 ,823 ,　阿蓮區　,高  雄  市　
107,"28,658 ",34.6164 ,828 ,　阿蓮區　,高  雄  市　
106,"28,844 ",34.6164 ,833 ,　阿蓮區　,高  雄  市　
105,"29,093 ",34.6164 ,840 ,　阿蓮區　,高  雄  市　
104,"29,319 ",34.6164 ,847 ,　阿蓮區　,高  雄  市　
113,"49,715 ",48.4348 ,"1,026 ",　路竹區　,高  雄  市　
112,"50,355 ",48.4348 ,"1,040 ",　路竹區　,高  雄  市　
111,"50,602 ",48.4348 ,"1,045 ",　路竹區　,高  雄  市　
110,"51,217 ",48.4348 ,"1,057 ",　路竹區　,高  雄  市　
109,"51,726 ",48.4348 ,"1,068 ",　路竹區　,高  雄  市　
108,"52,185 ",48.4348 ,"1,077 ",　路竹區　,高  雄  市　
107,"52,538 ",48.4348 ,"1,085 ",　路竹區　,高  雄  市　
106,"52,761 ",48.4348 ,"1,089 ",　路竹區　,高  雄  市　
105,"53,007 ",48.4348 ,"1,094 ",　路竹區　,高  雄  市　
104,"53,033 ",48.4348 ,"1,095 ",　路竹區　,高  雄  市　
113,"29,396 ",20.1615 ,"1,458 ",　湖內區　,高  雄  市　
112,"29,525 ",20.1615 ,"1,464 ",　湖內區　,高  雄  市　
111,"29,540 ",20.1615 ,"1,465 ",　湖內區　,高  雄  市　
